URL,Page Title,Meta Description,H1,All Headings,Page Type,Main Content,CTAs/Buttons,Internal Links,External Links,Word Count,Gemini Summary,Generated Q&A,Scrape Status
https://buildfellowship.com/projects/smartleave-a-java-based-employee-leave-and-risk-management-system,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/exploring-the-central-dogma-practical-applications-of-dna-rna-and-proteins,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/navigating-regulatory-landscapes-and-gaining-insights-into-compliance-frameworks,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/bridging-science-and-policy-for-effective-environmental-management,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/geotechnical-monitoring-and-safety-assessment-in-mining-operation,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/develop-a-real-time-iot-monitoring-station,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/connecting-the-dots-within-global-hardware-companies,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/advancing-cancer-immunotherapy-a-focus-on-analytical-methods-in-drug-development,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/projects/find-the-niche-using-business-intelligence-and-analytics-to-identify-e-commerce-opportunities,,,,,,,,,,0,,,HTTP 404
https://buildfellowship.com/resources/testimonials/jasmine-kim,Jasmine Kim – The Build Fellowship,"Through this opportunity, I was able to picture myself as a data analyst. This was my first time using Tableau. Now, it has become one of the skills I can of...",,H3: Jasmine Kim,testimonials/cases,"Jasmine Kim – The Build Fellowship All Customer stories Jasmine Kim Queens College Cuny, Stony Brook University Through this opportunity, I was able to picture myself as a data analyst. This was my first time using Tableau. Now, it has become one of the skills I can offer to the companies I will be applying for. By doing this project, I have a solid presentation that I can add to my portfolio. I have a full-time job. I am not a traditional STEM student, and my background is in social sciences. I find that many internship opportunities are geared towards traditional, younger students. I am so grateful that Open Avenues [Build Fellowship] has given me a chance to build technical experience despite my unconventional career trajectory. The project leader was super nice. Despite his busy schedule, he made time to give me feedback on my project and even offered to do a resume review. He also taught us to how to use parameters and calculated fields inside Tableau, which came in very handy in my presentation. His feedback to add the article findings to my presentation made my claim stronger. Finding stories and pattern from data was very interesting and I even thought that I may be very good at it.","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/resources/testimonials
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/contact
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides","https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",211,,,OK
https://buildfellowship.com/resources/testimonials/gurveer-sidhu,Gurveer Sidhu – The Build Fellowship,My experience was an extremely rewarding experience. The Build Fellow helped me develop technical skills. The project introduced me to new concepts and forms...,,H3: Gurveer Sidhu,testimonials/cases,"Gurveer Sidhu – The Build Fellowship All Customer stories Gurveer Sidhu Benjamin Franklin Cummings Institute of Technology My experience was an extremely rewarding experience. The Build Fellow helped me develop technical skills. The project introduced me to new concepts and forms of analyses I had never done before. We utilized the time to answer questions and meet project goals. I'm thankful for this experience, it was a really good time exploring a career path I hadn't thought of before.","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/resources/testimonials
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/contact
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides","https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",79,,,OK
https://buildfellowship.com/resources/events/live-information-session-capexempt-h1b-solutions-for-global-talent-1,Live Information Session: Cap-exempt H-1B Solutions for Global Talent -1 – The Build Fellowship,"If you&#x27;re a foreign national or employer looking for visa solutions, join Danielle Goldman of The Build Fellowship for an informative webinar and live Q&A.‍",Live Information Session: Cap-exempt H-1B Solutions for Global Talent -1,"H1: Live Information Session: Cap-exempt H-1B Solutions for Global Talent -1
H3: Event details",content page,"Live Information Session: Cap-exempt H-1B Solutions for Global Talent -1 – The Build Fellowship Webinar Live Information Session: Cap-exempt H-1B Solutions for Global Talent -1 Virtual | November 21, 2024 Event details If you're a foreign national or employer looking for visa solutions, join Danielle Goldman of The Build Fellowship for an informative webinar and live Q&A.‍ On Thursday, November 21st at 12pm ET , we'll be hosting an information session webinar to discuss what to do if you aren't selected for the H-1B lottery, as well as answer questions about The Build Fellowship and its cap-exempt H-1B solutions.We know that there is a lot of uncertainty and frustration surrounding the H-1B lottery and hope that this webinar will answer questions and offer solutions.Register today! Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more?","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/contact
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides
https://buildfellowship.com/partners/law-firm-network","https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",185,,,OK
https://buildfellowship.com/resources/events/live-information-session-capexempt-h1b-solutions-for-global-talent-2,Live Information Session: Cap-exempt H-1B Solutions for Global Talent -2 – The Build Fellowship,"If you&#x27;re a foreign national or employer looking for visa solutions following this year&#x27;s lottery, join Danielle Goldman of The Build Fellowship for an infor...",Live Information Session: Cap-exempt H-1B Solutions for Global Talent -2,"H1: Live Information Session: Cap-exempt H-1B Solutions for Global Talent -2
H3: Event details",content page,"Live Information Session: Cap-exempt H-1B Solutions for Global Talent -2 – The Build Fellowship Webinar Live Information Session: Cap-exempt H-1B Solutions for Global Talent -2 Virtual | September 26, 2024 Event details If you're a foreign national or employer looking for visa solutions following this year's lottery, join Danielle Goldman of The Build Fellowship for an informative webinar and live Q&A. On Thursday, November 21st at 12pm ET , we'll be hosting an information session webinar to discuss what to do if you weren't selected for the H-1B lottery, as well as answer questions about The Build Fellowship and its cap-exempt H-1B solutions. We know that there is a lot of uncertainty and frustration following the release of the lottery results. We hope that this webinar will answer questions and offer solutions. Register today! Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more?","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/contact
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides
https://buildfellowship.com/partners/law-firm-network","https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",194,,,OK
https://buildfellowship.com/resources/events/creative-o1-strategies-for-artists-athletes-influencers-beyond,"Creative O-1 Strategies for Artists, Athletes, Influencers, & Beyond – The Build Fellowship","If you want to learn about innovative O-1 visa strategies to build your U.S. career, join Build Fellowship CEO <a href=&#x27;https://www.linkedin.com/in/danielles...","Creative O-1 Strategies for Artists, Athletes, Influencers, & Beyond","H1: Creative O-1 Strategies for Artists, Athletes, Influencers, & Beyond
H3: Event details",content page,"Creative O-1 Strategies for Artists, Athletes, Influencers, & Beyond – The Build Fellowship Online Creative O-1 Strategies for Artists, Athletes, Influencers, & Beyond Virtual | August 27, 2024 Watch webinar Event details If you want to learn about innovative O-1 visa strategies to build your U.S. career, join Build Fellowship CEO Danielle Goldman and immigration expert Jacob Sapochnick for an upcoming webinar on Thursday, August 27th, at 2:00 p.m. EST. ‍They'll be unveiling Build Extraordinary, a comprehensive O-1 visa service for exceptional individuals looking to grow careers in the arts, athletics, business, and more. ‍Jacob is a top-tier immigration lawyer based in San Diego who has cultivated a massive online following by sharing his comprehensive immigration knowledge. ‍You’ll learn about the O-1 visa landscape through their lens of expertise and get to ask your own tailored questions. Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more?","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/contact
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides
https://buildfellowship.com/partners/law-firm-network","https://www.youtube.com/embed/E56O8fiySM8
https://www.linkedin.com/in/daniellesgoldman/
https://www.instagram.com/sandiegoimmigrationlawyer/?hl=en
https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",197,,,OK
https://buildfellowship.com/resources/events/live-information-session-capexempt-h1b-solutions-for-global-talent-3,Live Information Session: Cap-exempt H-1B Solutions for Global Talent -3 – The Build Fellowship,"If you&#x27;re a foreign national or employer looking for visa solutions following this year&#x27;s lottery, join Danielle Goldman of The Build Fellowship for an infor...",Live Information Session: Cap-exempt H-1B Solutions for Global Talent -3,"H1: Live Information Session: Cap-exempt H-1B Solutions for Global Talent -3
H3: Event details",content page,"Live Information Session: Cap-exempt H-1B Solutions for Global Talent -3 – The Build Fellowship Webinar Live Information Session: Cap-exempt H-1B Solutions for Global Talent -3 Virtual | August 22, 2024 Watch webinar Event details If you're a foreign national or employer looking for visa solutions following this year's lottery, join Danielle Goldman of The Build Fellowship for an informative webinar and live Q&A. On Thursday, August 22nd at 12pm ET, we'll be hosting an information session webinar to discuss what to do if you weren't selected for the H-1B lottery, as well as answer questions about The Build Fellowship and its cap-exempt H-1B solutions. We know that there is a lot of uncertainty and frustration following the release of the lottery results. We hope that this webinar will answer questions and offer solutions. Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more? Request more information Looking for more?","The Fellowship
Partner with us
Resources
Get started
Contact us","https://buildfellowship.com/
https://buildfellowship.com/about-us
https://buildfellowship.com/nominate
https://buildfellowship.com/contact
https://buildfellowship.com/the-fellowship
https://buildfellowship.com/the-fellowship/global-talent
https://buildfellowship.com/the-fellowship/companies
https://buildfellowship.com/the-fellowship/students
https://hub.buildfellowship.com/projects
https://buildfellowship.com/partners
https://buildfellowship.com/partners/nonprofits
https://buildfellowship.com/partners/universities
https://buildfellowship.com/partners/law-firms
https://buildfellowship.com/resources
https://buildfellowship.com/resources/blog
https://buildfellowship.com/careers
https://buildfellowship.com/resources/events
https://buildfellowship.com/resources/faq
https://buildfellowship.com/resources/guides
https://buildfellowship.com/partners/law-firm-network","https://www.youtube.com/embed/bgHpQ1MrTx0
https://www.linkedin.com/company/thebuildfellowship/
https://www.instagram.com/thebuildfellowship/
https://www.youtube.com/@buildfellowship",193,,,OK
